order_id,order_datetime,customer_id,total_amount,num_items
44710258,2024-02-09T03:50:35.437689,8,33.65,4
44713827,2024-02-04T06:45:39.569279,1,34.88,2
44717010,2024-02-01T10:16:15.502092,5,47.85,4
44728911,2024-02-09T10:32:27.925037,25,60.44,4
44733726,2024-02-10T00:29:45.863858,22,31.86,2
44743143,2024-02-01T08:37:08.095886,15,20.25,1
44749625,2024-02-01T04:35:01.034987,24,64.13,3
44750713,2024-02-02T18:47:24.806138,9,6.42,2
44752673,2024-02-02T01:27:38.964225,17,46.25,2
44756070,2024-02-10T00:18:33.142077,10,40.89,3
44759121,2024-02-02T08:29:46.786794,16,38.20,3
44786581,2024-02-01T18:28:23.108670,10,107.17,5
44788839,2024-02-09T07:33:51.603045,12,31.52,2
44813270,2024-02-05T15:46:48.551545,29,10.76,1
44813588,2024-02-01T02:14:22.530630,1,63.24,4
44814904,2024-02-09T20:48:58.675398,2,28.04,2
44818870,2024-02-01T07:55:40.605498,17,39.60,2
44837976,2024-02-05T08:12:18.679584,20,110.20,4
44839081,2024-02-10T16:49:35.538110,30,52.12,4
44854434,2024-02-02T10:18:51.414723,25,68.59,5
44894107,2024-02-01T21:03:04.063289,12,16.33,3
44898120,2024-02-06T01:24:40.245202,7,104.93,3
44921234,2024-02-10T07:17:24.289330,24,56.36,4
44923430,2024-02-09T19:10:08.754038,22,43.14,5
44926054,2024-02-06T15:29:47.744638,4,13.75,2
44942277,2024-02-01T21:08:14.187548,20,28.16,1
44973283,2024-02-01T17:59:45.773596,8,45.15,1
44974825,2024-02-01T13:19:53.461371,1,86.71,3
44977677,2024-02-05T06:39:19.845817,8,6.56,1
44988205,2024-02-05T14:41:46.868822,5,49.21,2
44996902,2024-02-10T10:56:13.501170,30,85.87,5
45010575,2024-02-04T17:07:05.665886,21,35.04,4
45024337,2024-02-08T01:02:30.416769,14,9.46,2
45034721,2024-02-05T05:20:25.305639,25,19.02,1
45052877,2024-02-10T01:33:30.582305,11,37.63,4
45058274,2024-02-06T21:04:33.336838,28,8.41,1
45064901,2024-02-05T00:12:23.906557,25,80.87,3
45077480,2024-02-08T04:58:15.094448,4,81.25,2
45091889,2024-02-06T00:45:52.968713,19,18.75,2
45092472,2024-02-01T18:55:47.271994,16,21.71,2
45124808,2024-02-10T16:27:52.459780,5,112.53,4
45129118,2024-02-01T21:21:13.824616,1,54.55,5
45129206,2024-02-07T14:10:42.837701,5,74.97,3
45129847,2024-02-06T06:43:56.363617,5,36.66,4
45137326,2024-02-10T19:15:10.892149,6,47.55,1
45197056,2024-02-08T22:05:37.259373,11,17.91,3
45206472,2024-02-09T01:52:59.375967,2,83.05,5
45251944,2024-02-05T14:35:41.484256,20,42.26,5
45253909,2024-02-09T01:22:59.268389,16,7.17,2
45259519,2024-02-10T01:39:12.574958,12,24.41,2
45262888,2024-02-02T16:30:27.291475,17,50.04,4
45262930,2024-02-06T21:19:39.758577,4,106.44,5
45272193,2024-02-05T11:55:14.228660,24,48.39,3
45277815,2024-02-05T15:03:46.345016,12,39.90,2
45291431,2024-02-02T01:05:33.837702,15,36.53,4
45303953,2024-02-01T18:34:10.528836,5,77.24,5
45313853,2024-02-08T12:42:29.055307,1,81.36,5
45330272,2024-02-10T01:53:38.730032,26,29.29,2
45330767,2024-02-08T15:55:51.426094,30,53.33,2
45346538,2024-02-06T03:02:22.838207,3,128.08,5
45373186,2024-02-06T03:36:28.390862,11,36.69,3
45399866,2024-02-08T20:00:37.074097,2,2.60,1
45430246,2024-02-04T22:07:56.602541,17,41.31,4
45466027,2024-02-06T12:37:21.173563,23,46.16,5
45492861,2024-02-05T17:32:29.918236,28,31.86,3
45495294,2024-02-10T07:27:17.110098,27,13.32,1
45496589,2024-02-10T21:09:42.788352,10,14.34,3
45509210,2024-02-06T09:41:28.495547,16,35.96,2
45512435,2024-02-04T02:09:39.305534,18,57.81,3
45515835,2024-02-06T09:00:02.594009,28,8.88,1
45522910,2024-02-02T18:38:32.216168,1,62.42,5
45528366,2024-02-05T02:53:09.844640,14,100.21,4
45550922,2024-02-06T02:15:16.923330,10,24.31,3
45551970,2024-02-10T06:37:32.321849,8,38.21,4
45553342,2024-02-06T13:58:29.590116,24,37.76,2
45553439,2024-02-05T20:54:02.098786,9,79.70,4
45561092,2024-02-10T15:10:26.275497,15,34.77,3
45576694,2024-02-01T04:04:02.801216,4,50.33,5
45595568,2024-02-01T10:33:17.485632,27,64.19,4
45607264,2024-02-08T04:36:40.658673,16,39.20,1
45609605,2024-02-01T19:55:36.532144,21,98.42,5
45618575,2024-02-10T09:27:17.850241,4,10.36,1
45627289,2024-02-07T00:44:03.560271,14,57.20,3
45636719,2024-02-08T01:29:40.554324,1,51.07,2
45646976,2024-02-06T12:31:27.685936,25,43.79,3
45647430,2024-02-08T18:52:39.937052,1,27.11,3
45692484,2024-02-10T19:58:00.573461,8,50.85,4
45712241,2024-02-05T04:43:35.212965,17,55.58,3
45714861,2024-02-01T00:55:33.712386,14,18.96,2
45724713,2024-02-06T03:21:07.211118,21,79.69,3
45746076,2024-02-08T04:47:39.975806,12,7.45,1
45746553,2024-02-03T02:19:16.104169,12,31.00,4
45747833,2024-02-07T05:18:37.226483,18,37.28,2
45751794,2024-02-05T17:24:34.101536,17,35.20,1
45755890,2024-02-08T11:04:53.175924,30,16.64,1
45793611,2024-02-01T18:30:15.296738,27,26.38,4
45797674,2024-02-08T18:07:03.983784,22,39.93,4
45812259,2024-02-06T06:43:08.650126,22,22.70,1
45826540,2024-02-01T15:31:56.099173,16,44.12,4
45828839,2024-02-02T16:08:16.545340,2,19.24,2
45855408,2024-02-07T15:28:34.003170,8,69.98,2
45856742,2024-02-10T02:35:44.984381,23,62.87,5
45857009,2024-02-03T05:52:26.252116,16,33.78,4
45862022,2024-02-05T10:11:55.813359,22,56.57,4
45869664,2024-02-08T09:36:24.720234,24,36.04,3
45870061,2024-02-01T10:29:48.767037,23,44.40,1
45882478,2024-02-06T11:54:13.868793,20,11.18,1
45896360,2024-02-07T15:17:28.770191,23,13.32,1
45917108,2024-02-10T10:22:08.301135,15,37.04,3
45921114,2024-02-05T06:29:17.099530,12,39.75,3
45943422,2024-02-02T01:27:44.336415,22,9.80,1
45949139,2024-02-06T07:41:10.720080,3,39.41,4
45955482,2024-02-10T22:47:58.990981,10,46.92,3
45988353,2024-02-10T11:07:26.138209,9,114.29,4
45994724,2024-02-06T09:30:34.553094,26,138.02,4
46020258,2024-02-01T09:09:47.690948,3,36.56,1
46020893,2024-02-08T10:12:35.132210,2,3.87,1
46025783,2024-02-10T01:02:03.930526,9,19.65,1
46028720,2024-02-05T14:48:42.833721,21,78.87,3
46054403,2024-02-10T11:25:06.485583,19,66.34,4
46062772,2024-02-01T23:06:51.054537,25,83.40,4
46071825,2024-02-06T18:49:59.643963,15,3.48,2
46079687,2024-02-08T01:40:15.714279,10,56.20,4
46081188,2024-02-09T04:14:37.047285,16,29.49,2
46084906,2024-02-08T09:54:32.678770,20,7.80,2
46087653,2024-02-10T05:48:22.887485,10,34.72,1
46094613,2024-02-07T21:24:28.094673,9,70.21,3
46096619,2024-02-01T04:44:19.046432,4,5.18,1
46101808,2024-02-06T00:59:58.770549,7,54.24,4
46113672,2024-02-06T06:44:10.040873,10,15.27,2
46118712,2024-02-04T18:58:57.328128,7,33.13,4
46122378,2024-02-08T19:33:10.031465,30,95.85,4
46128310,2024-02-06T15:13:37.700556,24,98.67,5
46133871,2024-02-02T18:38:13.294679,9,8.08,1
46143633,2024-02-01T12:13:36.988610,5,64.17,2
46146125,2024-02-09T06:47:27.254774,24,67.58,4
46149065,2024-02-06T12:46:46.028864,19,31.68,3
46152625,2024-02-10T00:40:20.163558,18,14.08,1
46161089,2024-02-08T18:06:05.235167,11,16.86,1
46187062,2024-02-07T08:57:51.144373,2,77.29,5
46234492,2024-02-07T19:35:18.115761,11,19.65,1
46239466,2024-02-08T15:01:14.406007,5,70.06,5
46252701,2024-02-07T22:32:41.735431,18,66.06,3
46275387,2024-02-08T21:01:01.476655,30,9.06,1
46286745,2024-02-08T21:18:40.277357,6,95.16,3
46298156,2024-02-08T09:12:51.129746,2,37.44,3
46299021,2024-02-06T03:43:18.482405,15,58.65,2
46300572,2024-02-08T11:21:54.434888,2,17.59,2
46305939,2024-02-08T19:15:26.727198,30,68.76,5
46307644,2024-02-09T11:47:50.164129,30,63.01,3
46321107,2024-02-06T09:52:10.923691,15,56.33,2
46343715,2024-02-05T02:28:54.800579,1,68.20,5
46344200,2024-02-09T10:01:43.726896,1,20.64,2
46349223,2024-02-10T00:10:10.811143,2,16.20,1
46364739,2024-02-06T05:57:26.418347,25,40.92,2
46365391,2024-02-09T07:56:43.748648,16,39.36,1
46377122,2024-02-06T02:24:55.425601,9,1.29,1
46381533,2024-02-05T19:40:27.588944,14,53.94,3
46413817,2024-02-08T09:34:33.396143,13,61.44,2
46424173,2024-02-08T02:45:44.336888,17,10.36,1
46452301,2024-02-07T20:44:21.995850,23,81.15,5
46452619,2024-02-08T11:24:44.029038,26,86.85,5
46469019,2024-02-05T21:23:57.616057,14,35.44,3
46469663,2024-02-08T13:40:26.346144,11,80.97,3
46491535,2024-02-07T12:37:48.990309,27,76.62,3
46494511,2024-02-05T15:43:00.397875,12,54.30,4
46500447,2024-02-10T03:00:26.328887,19,35.52,1
46509604,2024-02-06T18:29:42.451581,22,56.41,5
46517128,2024-02-01T03:18:17.619793,14,21.48,1
46521517,2024-02-10T01:59:46.909498,6,60.64,2
46524072,2024-02-05T04:34:03.307768,15,65.11,5
46525670,2024-02-10T17:06:30.586216,19,65.11,2
46554018,2024-02-01T09:19:29.298891,9,38.27,3
46557930,2024-02-03T23:51:15.891751,9,56.66,3
46561740,2024-02-03T15:56:40.357317,1,46.18,2
46564189,2024-02-07T12:57:40.579240,7,113.56,4
46571515,2024-02-07T15:44:35.668354,7,32.59,3
46572819,2024-02-08T21:13:13.707401,23,26.64,1
46575271,2024-02-01T05:31:42.588982,7,15.77,2
46585176,2024-02-10T19:37:21.945905,7,21.89,2
46588965,2024-02-06T06:01:40.175271,19,59.90,3
46611013,2024-02-05T22:41:37.851135,29,91.93,3
46631209,2024-02-05T06:01:13.303365,4,50.93,5
46649352,2024-02-01T13:26:01.021494,25,87.98,5
46662181,2024-02-05T21:59:56.832555,1,65.36,2
46693280,2024-02-02T13:28:14.970315,27,38.32,2
46694583,2024-02-06T17:29:11.231802,14,11.15,2
46699938,2024-02-03T23:58:51.094079,25,64.43,4
46703909,2024-02-05T23:17:16.570086,4,11.47,4
46716688,2024-02-05T18:24:42.182110,4,43.75,3
46718249,2024-02-06T22:22:55.499140,3,47.09,2
46739157,2024-02-06T18:03:52.972452,5,15.64,1
46744622,2024-02-10T11:44:02.242849,4,48.72,3
46745864,2024-02-08T07:53:34.761793,4,30.75,2
46748908,2024-02-09T20:09:37.713818,9,2.08,1
46754058,2024-02-04T07:05:09.971932,12,47.95,4
46766881,2024-02-02T07:11:22.449256,4,56.64,4
46777333,2024-02-01T03:58:48.546097,3,57.24,3
46786396,2024-02-08T11:33:29.252769,16,50.66,4
46790120,2024-02-03T12:30:17.705656,13,72.91,4
46790833,2024-02-01T15:51:01.513358,20,20.21,4
46795615,2024-02-06T05:49:15.130110,12,60.20,3
46808980,2024-02-05T09:06:33.795105,3,23.31,2
46811542,2024-02-06T08:50:05.008973,3,115.76,5
46831301,2024-02-05T19:57:44.932136,25,10.49,2
46834945,2024-02-05T14:40:03.285068,8,67.09,4
46835020,2024-02-07T12:08:24.308439,14,37.53,3
46837799,2024-02-10T20:26:30.715438,16,11.24,1
46842248,2024-02-08T00:37:07.449085,22,25.45,3
46849779,2024-02-06T13:52:59.205003,16,45.56,4
46850347,2024-02-07T07:36:44.469680,21,17.76,1
46854126,2024-02-10T05:23:25.429825,23,29.22,3
46865231,2024-02-10T19:56:55.261289,29,135.75,4
46886697,2024-02-10T09:18:47.669338,11,88.02,3
46888838,2024-02-07T04:46:24.913848,10,21.17,2
46915760,2024-02-08T17:25:45.553130,20,20.24,2
46916730,2024-02-01T15:51:45.803109,27,26.64,1
46946906,2024-02-06T22:11:58.336394,8,66.40,3
46950099,2024-02-05T05:45:13.701652,16,9.51,1
46953278,2024-02-07T01:32:26.898223,18,16.17,1
46960844,2024-02-06T19:55:23.710400,16,59.82,3
46961510,2024-02-02T19:00:49.691587,10,25.01,3
46972869,2024-02-10T00:56:39.170466,26,77.93,3
46983180,2024-02-08T03:24:09.224262,7,22.54,2
46994558,2024-02-05T15:38:15.693167,4,38.49,4
46994560,2024-02-02T11:15:47.990136,22,29.52,1
46996676,2024-02-01T07:34:18.184334,28,77.66,4
47004650,2024-02-10T01:26:45.627620,17,43.23,2
47007632,2024-02-06T18:39:42.486678,15,30.95,2
47011075,2024-02-05T10:41:47.694339,7,0.73,1
47011486,2024-02-05T17:01:12.368983,16,88.84,3
47021007,2024-02-05T06:50:37.267713,27,6.63,2
47049879,2024-02-02T16:49:30.889557,21,7.81,1
47056548,2024-02-04T15:07:12.533812,7,71.12,3
47065777,2024-02-08T00:45:49.447073,13,43.77,4
47067325,2024-02-06T16:54:39.424509,9,19.65,1
47073963,2024-02-06T23:17:48.529349,19,52.34,5
47086129,2024-02-09T17:39:31.216418,29,62.40,4
47089068,2024-02-07T23:49:23.002496,12,36.20,2
47094256,2024-02-05T12:51:21.317130,16,69.88,4
47094922,2024-02-06T11:13:20.026702,28,48.56,3
47099306,2024-02-05T00:02:48.272160,18,36.58,3
47111792,2024-02-08T04:37:35.818880,7,6.55,2
47115198,2024-02-01T07:31:16.788158,15,33.91,2
47119737,2024-02-02T07:17:23.200630,26,16.77,1
47123977,2024-02-01T08:32:45.930062,6,20.20,1
47127926,2024-02-06T18:56:15.059109,29,9.45,2
47146388,2024-02-01T21:05:35.717365,13,5.62,1
47150067,2024-02-05T11:32:00.858999,3,80.13,4
47166276,2024-02-07T07:39:18.442831,4,72.18,5
47189504,2024-02-01T22:01:58.543026,7,46.44,3
47190135,2024-02-02T12:45:29.271493,28,14.28,2
47201652,2024-02-07T00:12:32.605521,14,66.64,4
47202324,2024-02-09T10:37:53.700115,5,70.91,3
47225643,2024-02-05T03:19:03.456511,16,24.57,3
47264917,2024-02-07T18:41:52.304184,4,94.32,5
47304647,2024-02-06T04:11:40.965875,16,28.98,2
47312915,2024-02-01T15:10:10.445764,28,76.43,4
47314830,2024-02-05T18:13:02.916190,24,47.79,3
47341159,2024-02-06T06:45:13.988877,30,14.03,2
47350231,2024-02-02T09:54:04.928828,1,35.68,3
47350968,2024-02-06T05:09:21.360190,1,49.26,4
47359021,2024-02-01T13:35:36.515879,21,49.92,3
47370774,2024-02-02T20:01:17.292025,15,34.58,4
47393147,2024-02-01T00:13:47.681184,29,31.19,5
47400253,2024-02-10T02:53:50.373698,22,39.20,1
47407675,2024-02-02T10:33:46.482027,19,87.34,3
47416923,2024-02-02T08:50:27.314261,3,35.51,4
47418267,2024-02-10T23:15:13.061043,15,35.52,1
47431148,2024-02-06T02:46:32.750203,10,39.43,2
47434584,2024-02-04T08:11:33.243591,1,77.06,4
47437266,2024-02-04T00:50:59.395607,1,72.26,3
47438594,2024-02-08T02:47:17.758103,1,18.37,2
47455569,2024-02-01T03:42:14.776361,2,16.55,1
47463040,2024-02-10T08:19:08.900833,2,41.71,2
47473403,2024-02-01T13:21:25.686103,12,97.86,4
47497354,2024-02-06T23:20:12.197693,17,71.65,2
47508330,2024-02-05T07:24:30.594214,28,64.38,5
47526997,2024-02-07T20:23:45.797857,13,29.25,2
47546270,2024-02-01T18:06:48.497138,30,3.72,1
47549848,2024-02-10T12:01:22.187703,23,59.61,2
47553309,2024-02-01T12:49:56.126534,29,72.85,4
47554421,2024-02-01T22:55:04.733461,30,61.20,4
47555051,2024-02-07T10:06:23.533092,27,13.62,1
47555497,2024-02-01T04:57:39.412194,28,21.60,2
47561424,2024-02-02T12:31:16.054115,28,52.08,4
47563510,2024-02-02T19:26:51.333339,20,57.23,5
47641818,2024-02-08T21:17:05.894174,23,107.25,5
47649479,2024-02-08T06:36:53.750557,9,48.16,5
47655106,2024-02-06T12:01:52.484083,19,53.01,4
47665884,2024-02-06T07:31:18.025976,24,5.38,1
47678654,2024-02-04T18:59:03.518921,14,84.99,3
47682269,2024-02-05T14:24:30.556793,10,91.98,5
47686599,2024-02-06T09:22:51.143425,27,51.36,5
47707611,2024-02-08T16:58:35.434611,16,31.11,2
47710485,2024-02-01T18:13:52.197674,25,29.38,3
47747194,2024-02-05T18:43:18.422742,4,93.94,5
47751002,2024-02-10T19:52:47.903714,24,27.88,5
47758923,2024-02-07T21:30:20.428875,15,61.89,3
47759139,2024-02-05T07:59:43.238398,23,86.22,5
47760948,2024-02-01T04:29:58.989426,14,87.82,5
47769894,2024-02-01T19:13:19.605448,15,51.96,4
47776816,2024-02-03T16:42:27.843607,22,18.09,2
47805449,2024-02-10T20:36:14.501257,4,93.50,4
47811204,2024-02-05T20:14:22.687531,7,47.56,2
47820909,2024-02-10T16:07:17.214906,16,56.26,4
47822342,2024-02-06T04:38:09.311360,28,53.56,4
47823550,2024-02-05T15:00:47.275249,20,52.03,4
47827831,2024-02-10T14:49:47.769838,23,29.40,1
47844920,2024-02-06T06:43:10.124764,26,26.95,1
47847339,2024-02-01T06:24:00.231018,15,43.08,3
47854090,2024-02-05T17:51:31.262552,28,83.05,4
47858861,2024-02-08T09:01:20.572253,8,42.40,2
47860951,2024-02-06T12:34:26.175976,21,33.86,3
47863979,2024-02-07T14:10:34.969008,24,70.61,5
47941367,2024-02-06T23:15:10.354615,5,9.14,1
47951851,2024-02-06T04:22:56.802636,15,0.52,1
47956162,2024-02-07T11:55:21.315734,24,54.06,4
47957512,2024-02-03T10:27:00.257777,13,27.21,4
47970999,2024-02-09T00:57:23.179107,9,112.37,3
47982698,2024-02-01T17:16:12.707348,18,69.09,5
47991546,2024-02-10T13:23:34.469661,2,77.06,4
47998774,2024-02-01T10:58:34.898018,11,58.93,4
48008198,2024-02-06T01:34:13.030258,11,16.37,2
48014897,2024-02-02T23:08:58.289485,8,99.30,5
48016139,2024-02-04T18:20:10.306396,28,19.60,1
48016502,2024-02-04T03:36:44.902305,21,4.26,1
48045818,2024-02-05T01:33:49.636489,7,16.11,1
48054551,2024-02-08T08:32:13.842999,5,2.76,1
48058699,2024-02-05T11:39:23.668857,16,32.15,3
48059200,2024-02-07T02:02:15.054214,29,1.56,1
48067290,2024-02-08T11:50:16.255024,12,22.13,3
48073103,2024-02-02T09:57:08.042456,10,6.45,1
48104757,2024-02-05T19:06:18.563232,21,73.02,4
48106438,2024-02-05T08:59:18.329010,24,54.81,4
48109979,2024-02-02T19:14:44.934059,12,12.72,2
48115596,2024-02-05T04:52:31.596064,15,49.00,4
48121613,2024-02-02T15:28:53.645123,16,13.08,2
48129065,2024-02-09T18:36:59.420563,16,48.05,3
48134957,2024-02-05T10:41:50.522179,23,30.36,2
48171363,2024-02-02T19:39:09.348753,27,105.82,5
48185684,2024-02-02T01:33:28.557117,24,70.13,5
48201543,2024-02-08T02:30:46.951924,11,13.32,2
48225991,2024-02-05T11:46:24.506490,18,39.05,1
48228741,2024-02-05T06:15:50.355377,3,87.21,4
48240970,2024-02-03T13:52:06.932452,21,28.60,2
48252079,2024-02-08T11:27:37.433999,16,31.79,2
48261336,2024-02-05T12:11:20.679557,17,92.02,5
48266437,2024-02-03T13:17:17.051420,19,33.76,3
48266804,2024-02-05T06:32:33.133581,19,46.55,1
48271284,2024-02-01T00:19:48.471133,14,16.55,1
48288288,2024-02-10T05:39:24.764696,24,43.91,2
48291518,2024-02-06T16:46:37.978389,2,29.94,3
48292632,2024-02-09T01:39:50.576643,26,36.20,5
48297279,2024-02-08T19:58:28.304167,11,75.20,4
48305823,2024-02-01T23:56:45.715535,16,70.77,4
48315692,2024-02-05T21:33:56.249599,23,27.42,1
48320006,2024-02-05T21:56:51.923134,22,54.15,3
48324679,2024-02-03T00:17:14.937469,28,13.72,3
48329561,2024-02-05T12:31:34.008379,5,72.34,5
48331988,2024-02-02T15:44:47.948694,23,13.62,1
48343614,2024-02-05T10:53:40.652312,18,58.73,3
48349607,2024-02-01T22:00:50.202943,14,13.26,2
48359528,2024-02-01T12:37:20.885469,11,84.20,2
48410550,2024-02-08T09:14:17.058746,6,85.38,4
48420704,2024-02-01T13:29:06.869342,20,45.66,3
48432144,2024-02-07T04:13:45.996048,30,12.94,2
48444572,2024-02-05T22:15:29.367600,11,8.88,1
48446653,2024-02-02T09:06:52.418493,24,25.32,3
48474987,2024-02-06T08:19:09.287297,27,34.68,2
48476426,2024-02-01T00:48:03.730537,30,20.25,2
48482679,2024-02-01T23:20:00.747474,7,13.90,1
48500715,2024-02-04T21:21:20.510794,9,56.12,3
48513224,2024-02-07T01:37:23.097147,4,41.58,4
48524022,2024-02-10T14:06:37.147089,17,18.90,2
48526929,2024-02-06T07:03:44.319470,1,67.78,4
48557599,2024-02-06T16:52:39.861639,12,8.80,3
48560611,2024-02-05T16:14:57.908074,18,79.10,5
48565791,2024-02-10T22:42:39.912817,19,27.02,4
48574570,2024-02-06T17:53:12.341232,16,72.71,5
48581651,2024-02-07T00:05:53.299306,17,71.99,5
48587317,2024-02-08T12:57:09.131570,10,107.05,3
48613958,2024-02-01T11:57:41.293121,22,59.96,3
48629381,2024-02-05T07:41:12.337267,29,75.23,5
48630113,2024-02-06T14:15:37.425158,15,44.86,2
48648247,2024-02-07T20:19:04.902056,1,33.24,2
48670789,2024-02-06T06:20:12.492042,25,48.90,3
48692401,2024-02-07T03:56:24.486734,3,47.07,2
48693314,2024-02-05T19:28:41.237550,13,27.36,3
48702404,2024-02-05T10:05:31.586017,1,6.64,2
48708209,2024-02-01T12:10:37.605596,2,24.02,2
48712451,2024-02-04T00:07:56.629703,7,2.98,1
48728735,2024-02-10T01:15:03.187128,22,39.37,3
48737043,2024-02-02T12:28:45.094685,25,11.88,3
48747105,2024-02-06T01:46:07.688510,12,15.29,3
48751763,2024-02-06T19:29:56.409346,1,126.67,5
48758233,2024-02-01T06:04:02.858910,29,4.47,1
48768173,2024-02-06T21:07:22.197050,10,47.50,2
48778988,2024-02-01T16:07:00.212714,2,52.29,3
48800574,2024-02-08T11:24:13.026468,25,9.21,3
48827785,2024-02-07T02:38:18.794116,4,43.20,2
48837135,2024-02-09T20:49:04.365151,17,74.31,3
48840938,2024-02-05T04:28:30.740330,4,18.52,4
48843165,2024-02-07T11:32:18.130604,8,14.05,2
48847713,2024-02-01T08:33:55.278808,7,80.56,4
48860612,2024-02-01T06:24:08.461982,6,65.76,3
48875042,2024-02-10T10:56:37.468225,8,62.89,4
48879832,2024-02-05T19:56:26.823442,18,70.42,3
48887884,2024-02-06T04:27:10.830888,18,34.22,3
48898577,2024-02-07T04:56:40.868226,19,122.07,4
48900677,2024-02-03T17:20:21.070007,11,34.70,3
48911755,2024-02-09T04:42:45.587196,13,85.67,4
48912925,2024-02-10T23:37:38.593222,11,25.57,2
48933779,2024-02-10T12:12:03.656984,18,43.62,5
48935402,2024-02-01T13:31:05.511839,13,3.31,1
48944982,2024-02-09T00:35:47.139412,14,66.45,5
48964149,2024-02-08T06:35:10.959593,23,13.62,1
48970652,2024-02-06T21:12:59.042886,13,36.35,2
48982375,2024-02-08T11:36:58.791855,3,8.70,2
48989684,2024-02-02T18:16:38.423023,13,74.75,5
48995794,2024-02-01T15:35:23.176447,27,98.68,5
48996689,2024-02-08T06:22:34.500776,5,29.40,1
48999298,2024-02-05T18:06:43.852779,28,41.56,4
49006731,2024-02-10T18:41:03.801379,7,51.47,4
49013097,2024-02-05T10:48:39.923207,10,53.62,4
49013118,2024-02-07T07:57:52.221407,4,41.87,4
49019069,2024-02-05T11:05:23.832649,4,30.13,4
49025866,2024-02-06T05:54:26.074468,11,52.02,2
49030548,2024-02-06T11:51:58.391102,21,28.12,2
49030888,2024-02-08T21:07:53.096987,10,29.52,1
49068240,2024-02-08T01:01:00.824457,10,18.39,3
49084437,2024-02-05T08:43:40.944325,25,17.36,1
49085287,2024-02-05T20:16:35.555157,27,90.33,4
49091358,2024-02-06T00:41:32.357542,23,6.55,1
49092711,2024-02-05T19:19:43.378387,18,77.13,4
49102510,2024-02-02T04:50:57.145295,12,108.28,5
49107596,2024-02-08T10:44:16.408111,26,13.62,1
49110101,2024-02-01T02:09:12.926814,11,59.53,3
49111632,2024-02-06T21:39:59.919535,6,17.36,1
49112652,2024-02-01T11:46:55.159288,1,6.55,1
49117477,2024-02-08T12:39:56.586646,3,65.50,5
49118577,2024-02-05T22:46:05.239665,27,88.18,4
49123071,2024-02-06T07:53:44.100556,10,4.54,1
49125416,2024-02-10T16:19:09.652178,18,43.17,4
49135746,2024-02-05T12:10:47.798312,29,53.88,2
49137349,2024-02-06T19:09:39.003270,17,24.94,3
49139630,2024-02-02T23:39:37.297976,9,16.65,2
49150171,2024-02-08T23:11:16.235329,17,11.74,2
49157939,2024-02-09T12:24:38.350045,1,83.97,5
49158141,2024-02-05T05:11:47.448239,10,5.89,2
49161932,2024-02-06T20:30:16.311396,12,26.69,3
49164798,2024-02-06T11:41:40.537396,29,26.85,1
49171279,2024-02-05T15:14:02.324383,21,65.67,3
49186119,2024-02-09T18:06:56.059821,1,105.62,5
49188400,2024-02-03T06:17:27.016974,26,25.94,2
49190759,2024-02-07T09:44:18.887655,17,15.07,2
49195624,2024-02-06T12:17:00.024228,28,39.16,4
49206587,2024-02-05T07:01:49.122585,19,73.33,4
49208727,2024-02-08T11:18:05.826210,11,56.41,2
49210367,2024-02-08T22:21:58.892943,4,66.96,5
49245458,2024-02-10T18:16:10.556476,6,54.25,5
49248655,2024-02-05T14:43:19.033514,19,27.35,3
49279664,2024-02-06T09:40:09.736013,11,34.45,1
49290850,2024-02-06T19:47:46.995008,6,58.33,2
49293419,2024-02-08T04:16:54.341736,12,36.80,2
49302449,2024-02-07T09:40:36.579181,4,97.19,3
49303187,2024-02-02T09:12:47.030570,15,78.50,5
49316014,2024-02-01T10:28:17.483944,2,41.23,2
49325216,2024-02-06T02:41:13.608986,28,57.26,3
49329330,2024-02-02T11:17:44.437593,6,49.30,2
49329799,2024-02-06T00:03:02.799970,14,73.06,3
49345472,2024-02-07T19:47:13.216580,13,49.36,2
49347827,2024-02-05T21:50:53.720708,13,50.21,3
49349853,2024-02-10T04:09:18.725304,29,46.55,1
49351998,2024-02-09T02:35:56.796603,11,56.49,5
49369514,2024-02-07T10:25:22.069801,18,54.32,4
49375595,2024-02-09T02:13:23.661181,5,85.69,4
49392816,2024-02-08T09:17:19.632755,21,38.31,4
49395946,2024-02-06T05:56:17.291210,17,1.49,1
49406679,2024-02-05T22:15:21.752178,25,72.58,4
49427464,2024-02-08T15:10:22.717278,18,49.20,1
49428686,2024-02-08T02:29:47.076345,5,18.41,2
49447805,2024-02-08T05:50:58.554860,5,4.02,2
49468441,2024-02-01T11:56:46.324867,25,31.47,4
49468603,2024-02-06T19:45:28.102053,23,19.65,1
49471369,2024-02-10T00:03:18.988040,25,98.68,5
49491444,2024-02-02T18:42:29.127363,4,92.74,5
49499331,2024-02-08T18:31:40.401642,26,82.19,3
49500110,2024-02-06T12:26:21.214977,10,18.16,1
49513964,2024-02-07T18:10:43.945044,26,35.47,4
49532644,2024-02-01T02:20:26.389229,23,53.48,2
49533920,2024-02-01T06:14:08.633331,7,14.35,3
49539504,2024-02-05T14:26:37.180982,18,78.13,4
49539895,2024-02-06T09:17:38.630728,1,85.13,5
49560247,2024-02-05T20:40:58.853511,30,8.88,1
49561590,2024-02-01T09:11:37.278797,25,69.28,4
49563591,2024-02-06T05:35:16.693372,28,50.53,3
49594609,2024-02-01T10:45:11.068686,26,27.57,3
49601514,2024-02-04T19:29:01.124859,3,43.15,3
