order_id,product_id,quantity,unit_price,line_total
58427822,8,3,3.91,11.73
58427822,16,2,4.04,8.08
58427822,30,1,1.29,1.29
58427822,31,2,4.54,9.08
58427822,34,5,1.42,7.10
58451427,3,5,9.31,46.55
58451427,19,4,8.88,35.52
58456363,14,4,9.51,38.04
58456363,19,5,8.88,44.40
58460330,22,2,5.39,10.78
58460330,27,5,6.55,32.75
58460330,29,3,2.69,8.07
58460330,35,3,5.37,16.11
58463873,19,1,8.88,8.88
58463873,22,1,5.39,5.39
58463873,25,2,4.05,8.10
58463873,27,3,6.55,19.65
58463942,2,5,0.73,3.65
58463942,15,3,4.53,13.59
58463942,27,3,6.55,19.65
58471307,13,1,9.14,9.14
58471307,18,4,1.64,6.56
58471307,31,2,4.54,9.08
58471307,33,3,9.8,29.40
58474512,2,5,0.73,3.65
58474512,8,3,3.91,11.73
58474512,9,1,7.04,7.04
58474512,14,4,9.51,38.04
58505732,9,1,7.04,7.04
58505732,13,3,9.14,27.42
58505732,16,1,4.04,4.04
58505732,17,3,3.33,9.99
58505732,35,4,5.37,21.48
58509863,20,4,8.41,33.64
58509863,21,1,0.92,0.92
58509863,30,2,1.29,2.58
58517523,18,4,1.64,6.56
58568723,1,1,8.68,8.68
58568723,20,1,8.41,8.41
58568723,21,1,0.92,0.92
58568723,22,3,5.39,16.17
58602616,7,2,3.31,6.62
58602616,24,1,8.32,8.32
58604684,8,1,3.91,3.91
58604684,19,1,8.88,8.88
58604684,30,2,1.29,2.58
58607300,14,2,9.51,19.02
58607300,29,2,2.69,5.38
58616213,7,2,3.31,6.62
58616213,35,4,5.37,21.48
58626436,18,1,1.64,1.64
58626436,26,5,6.95,34.75
58626436,30,1,1.29,1.29
58626436,36,5,9.03,45.15
58642876,14,2,9.51,19.02
58642876,24,4,8.32,33.28
58642876,25,3,4.05,12.15
58695487,17,4,3.33,13.32
58695487,21,4,0.92,3.68
58716031,24,1,8.32,8.32
58716031,27,5,6.55,32.75
58716031,29,5,2.69,13.45
58716031,32,3,1.49,4.47
58716031,34,3,1.42,4.26
58728960,22,4,5.39,21.56
58740100,24,1,8.32,8.32
58740100,27,2,6.55,13.10
58755513,6,2,7.81,15.62
58755513,12,3,6.89,20.67
58755513,17,3,3.33,9.99
58771956,7,4,3.31,13.24
58771956,11,3,2.59,7.77
58771956,12,2,6.89,13.78
58771956,15,4,4.53,18.12
58771956,29,3,2.69,8.07
58774923,2,5,0.73,3.65
58774923,7,3,3.31,9.93
58774923,20,4,8.41,33.64
58774923,33,4,9.8,39.20
58782035,4,5,0.93,4.65
58782035,28,2,9.84,19.68
58782035,35,1,5.37,5.37
58785411,10,5,0.52,2.60
58785411,13,5,9.14,45.70
58785411,17,2,3.33,6.66
58785411,29,5,2.69,13.45
58785411,33,4,9.8,39.20
58803449,3,5,9.31,46.55
58803449,6,1,7.81,7.81
58803449,8,3,3.91,11.73
58803449,17,3,3.33,9.99
58803449,32,2,1.49,2.98
58805462,13,5,9.14,45.70
58805462,32,4,1.49,5.96
58828152,4,1,0.93,0.93
58828152,10,5,0.52,2.60
58828152,27,4,6.55,26.20
58828152,34,4,1.42,5.68
58834384,3,1,9.31,9.31
58834384,11,3,2.59,7.77
58834384,16,4,4.04,16.16
58834384,18,4,1.64,6.56
58834384,34,1,1.42,1.42
58837626,13,5,9.14,45.70
58837626,18,2,1.64,3.28
58837626,35,5,5.37,26.85
58846124,24,2,8.32,16.64
58846124,25,2,4.05,8.10
58846124,28,1,9.84,9.84
58846124,29,5,2.69,13.45
58855959,15,5,4.53,22.65
58868249,8,2,3.91,7.82
58868249,18,3,1.64,4.92
58868249,23,4,5.59,22.36
58868249,26,2,6.95,13.90
58868249,27,3,6.55,19.65
58890812,11,3,2.59,7.77
58890812,14,2,9.51,19.02
58890812,16,1,4.04,4.04
58890812,34,4,1.42,5.68
58903283,5,1,5.62,5.62
58903283,14,2,9.51,19.02
58903283,20,1,8.41,8.41
58903283,33,3,9.8,29.40
58903283,34,3,1.42,4.26
58911922,2,3,0.73,2.19
58911922,17,3,3.33,9.99
58911922,20,2,8.41,16.82
58911922,29,3,2.69,8.07
58914153,6,4,7.81,31.24
58914153,11,4,2.59,10.36
58914153,14,3,9.51,28.53
58914153,15,1,4.53,4.53
58914153,27,4,6.55,26.20
58936189,13,3,9.14,27.42
58936189,19,4,8.88,35.52
58936189,25,3,4.05,12.15
58937611,18,3,1.64,4.92
58937611,22,5,5.39,26.95
58937611,28,4,9.84,39.36
58938114,5,5,5.62,28.10
58938114,17,3,3.33,9.99
58938114,29,1,2.69,2.69
58939081,5,4,5.62,22.48
58939081,7,5,3.31,16.55
58939081,19,4,8.88,35.52
58945728,5,2,5.62,11.24
58950249,1,3,8.68,26.04
58950249,6,4,7.81,31.24
58950249,29,1,2.69,2.69
59005650,9,5,7.04,35.20
59005650,13,5,9.14,45.70
59009499,21,4,0.92,3.68
59010722,2,3,0.73,2.19
59010722,12,4,6.89,27.56
59010722,31,1,4.54,4.54
59010722,34,4,1.42,5.68
59011324,13,2,9.14,18.28
59011324,20,4,8.41,33.64
59028647,5,5,5.62,28.10
59028647,29,3,2.69,8.07
59028647,31,2,4.54,9.08
59029354,8,3,3.91,11.73
59029354,9,4,7.04,28.16
59029354,20,2,8.41,16.82
59029354,30,3,1.29,3.87
59029354,32,4,1.49,5.96
59034654,8,2,3.91,7.82
59034654,22,3,5.39,16.17
59034654,27,1,6.55,6.55
59061872,6,1,7.81,7.81
59061872,35,4,5.37,21.48
59062596,19,2,8.88,17.76
59062596,28,2,9.84,19.68
59062596,30,2,1.29,2.58
59075945,6,5,7.81,39.05
59075945,7,5,3.31,16.55
59075945,15,2,4.53,9.06
59099276,3,1,9.31,9.31
59099276,18,2,1.64,3.28
59111800,33,4,9.8,39.20
59123847,2,3,0.73,2.19
59123847,10,3,0.52,1.56
59123847,15,5,4.53,22.65
59123903,4,5,0.93,4.65
59123903,30,4,1.29,5.16
59134809,7,1,3.31,3.31
59143105,7,4,3.31,13.24
59157550,8,4,3.91,15.64
59157550,18,3,1.64,4.92
59157550,31,2,4.54,9.08
59157550,34,5,1.42,7.10
59161847,16,3,4.04,12.12
59161847,36,2,9.03,18.06
59171541,12,2,6.89,13.78
59173001,6,2,7.81,15.62
59173001,23,1,5.59,5.59
59176640,25,1,4.05,4.05
59179182,7,2,3.31,6.62
59179182,9,5,7.04,35.20
59180094,2,5,0.73,3.65
59180094,10,5,0.52,2.60
59180094,19,5,8.88,44.40
59180094,22,1,5.39,5.39
59180094,27,2,6.55,13.10
59183579,5,3,5.62,16.86
59183579,14,3,9.51,28.53
59183579,17,1,3.33,3.33
59183579,23,5,5.59,27.95
59183579,36,1,9.03,9.03
59183811,17,1,3.33,3.33
59183811,34,3,1.42,4.26
59189563,6,3,7.81,23.43
59189563,11,5,2.59,12.95
59189563,20,3,8.41,25.23
59189563,33,2,9.8,19.60
59190230,17,5,3.33,16.65
59190230,19,1,8.88,8.88
59190230,21,3,0.92,2.76
59190230,27,2,6.55,13.10
59191096,13,1,9.14,9.14
59191096,15,4,4.53,18.12
59191096,20,2,8.41,16.82
59196240,14,3,9.51,28.53
59196240,28,3,9.84,29.52
59202404,34,4,1.42,5.68
59217990,5,1,5.62,5.62
59217990,12,2,6.89,13.78
59217990,31,2,4.54,9.08
59223964,22,3,5.39,16.17
59223964,31,5,4.54,22.70
59232795,4,3,0.93,2.79
59232795,6,4,7.81,31.24
59232795,9,2,7.04,14.08
59232795,33,5,9.8,49.00
59253950,11,4,2.59,10.36
59274630,35,5,5.37,26.85
59275294,2,4,0.73,2.92
59275294,29,3,2.69,8.07
59275294,33,3,9.8,29.40
59281194,20,5,8.41,42.05
59281194,32,3,1.49,4.47
59303011,25,4,4.05,16.20
59303011,31,5,4.54,22.70
59336341,1,5,8.68,43.40
59336341,2,2,0.73,1.46
59336341,23,3,5.59,16.77
59346621,25,2,4.05,8.10
59346621,31,3,4.54,13.62
59347642,8,4,3.91,15.64
59347642,9,4,7.04,28.16
59347642,18,2,1.64,3.28
59347642,25,5,4.05,20.25
59350039,13,1,9.14,9.14
59350039,31,1,4.54,4.54
59351100,7,5,3.31,16.55
59351100,21,1,0.92,0.92
59351100,23,2,5.59,11.18
59351100,29,3,2.69,8.07
59355726,14,1,9.51,9.51
59355726,22,4,5.39,21.56
59358304,10,4,0.52,2.08
59362250,21,1,0.92,0.92
59362250,28,3,9.84,29.52
59366425,14,5,9.51,47.55
59366425,23,5,5.59,27.95
59366425,29,3,2.69,8.07
59366425,33,1,9.8,9.80
59377566,2,5,0.73,3.65
59379820,6,4,7.81,31.24
59379820,7,1,3.31,3.31
59379820,24,1,8.32,8.32
59393212,10,4,0.52,2.08
59393212,19,1,8.88,8.88
59393212,22,5,5.39,26.95
59393212,23,4,5.59,22.36
59396276,27,3,6.55,19.65
59399035,7,5,3.31,16.55
59399035,9,2,7.04,14.08
59399035,18,5,1.64,8.20
59399035,20,2,8.41,16.82
59399035,33,2,9.8,19.60
59420987,27,1,6.55,6.55
59427291,6,1,7.81,7.81
59447206,9,5,7.04,35.20
59447206,13,4,9.14,36.56
59458698,21,2,0.92,1.84
59469013,23,4,5.59,22.36
59469013,35,5,5.37,26.85
59503208,15,1,4.53,4.53
59503208,16,5,4.04,20.20
59503208,18,1,1.64,1.64
59536614,17,5,3.33,16.65
59554427,20,4,8.41,33.64
59554726,4,3,0.93,2.79
59554726,22,5,5.39,26.95
59571311,7,3,3.31,9.93
59571311,18,2,1.64,3.28
59571311,31,5,4.54,22.70
59571311,35,3,5.37,16.11
59595846,4,4,0.93,3.72
59630099,22,1,5.39,5.39
59630099,33,4,9.8,39.20
59630099,36,3,9.03,27.09
59646809,9,1,7.04,7.04
59680115,18,5,1.64,8.20
59680115,30,5,1.29,6.45
59692507,8,3,3.91,11.73
59692507,14,1,9.51,9.51
59692507,20,2,8.41,16.82
59695478,11,3,2.59,7.77
59695478,29,1,2.69,2.69
59695478,31,2,4.54,9.08
59695478,36,1,9.03,9.03
59700122,23,4,5.59,22.36
59704170,2,3,0.73,2.19
59704170,22,3,5.39,16.17
59705837,16,3,4.04,12.12
59718190,11,2,2.59,5.18
59718190,14,1,9.51,9.51
59719250,12,3,6.89,20.67
59719250,16,3,4.04,12.12
59719250,21,5,0.92,4.60
59719250,32,2,1.49,2.98
59731763,33,2,9.8,19.60
59746880,27,2,6.55,13.10
59759832,6,4,7.81,31.24
59770815,10,1,0.52,0.52
59770815,27,4,6.55,26.20
59780902,8,1,3.91,3.91
59780902,24,4,8.32,33.28
59780902,26,3,6.95,20.85
59797029,2,2,0.73,1.46
59797029,20,1,8.41,8.41
59803376,5,2,5.62,11.24
59803376,9,4,7.04,28.16
59803376,20,5,8.41,42.05
59803376,31,3,4.54,13.62
59803376,34,3,1.42,4.26
59835072,6,1,7.81,7.81
59835072,17,3,3.33,9.99
59835072,27,1,6.55,6.55
59849621,1,3,8.68,26.04
59849621,34,4,1.42,5.68
59861610,10,3,0.52,1.56
59861610,21,3,0.92,2.76
59865130,11,3,2.59,7.77
59875844,4,4,0.93,3.72
59875844,14,1,9.51,9.51
59875844,16,2,4.04,8.08
59875844,18,3,1.64,4.92
59875844,23,3,5.59,16.77
59876371,30,1,1.29,1.29
59881882,17,3,3.33,9.99
59881882,28,5,9.84,49.20
59881882,30,3,1.29,3.87
59888261,6,2,7.81,15.62
59888261,7,5,3.31,16.55
59888261,10,5,0.52,2.60
59888261,19,1,8.88,8.88
59888261,21,4,0.92,3.68
59908715,13,4,9.14,36.56
59908715,16,5,4.04,20.20
59908715,17,5,3.33,16.65
59908715,36,3,9.03,27.09
59916424,2,1,0.73,0.73
59916424,11,5,2.59,12.95
59916424,21,4,0.92,3.68
59916424,23,3,5.59,16.77
59916424,30,2,1.29,2.58
59923250,12,2,6.89,13.78
59923250,27,3,6.55,19.65
59936828,10,3,0.52,1.56
59936828,22,3,5.39,16.17
59936828,29,4,2.69,10.76
59936828,32,4,1.49,5.96
59939732,6,3,7.81,23.43
59947074,19,1,8.88,8.88
59947074,21,4,0.92,3.68
59947074,27,5,6.55,32.75
59947074,32,5,1.49,7.45
59961162,21,1,0.92,0.92
59998823,16,4,4.04,16.16
59998823,30,2,1.29,2.58
60004079,5,5,5.62,28.10
60004079,6,1,7.81,7.81
60004079,32,1,1.49,1.49
60011572,34,5,1.42,7.10
60012003,4,4,0.93,3.72
60012003,13,4,9.14,36.56
60012003,21,2,0.92,1.84
60012003,29,1,2.69,2.69
60025745,8,1,3.91,3.91
60025745,10,4,0.52,2.08
60025745,19,5,8.88,44.40
60025745,30,4,1.29,5.16
60025745,34,5,1.42,7.10
60044308,2,2,0.73,1.46
60044308,3,1,9.31,9.31
60044308,12,5,6.89,34.45
60044308,29,1,2.69,2.69
60053153,4,2,0.93,1.86
60053153,6,4,7.81,31.24
60053153,18,2,1.64,3.28
60053393,8,3,3.91,11.73
60053393,29,1,2.69,2.69
60056192,3,5,9.31,46.55
60056192,7,4,3.31,13.24
60056192,8,3,3.91,11.73
60056192,10,2,0.52,1.04
60056192,29,1,2.69,2.69
60059043,2,1,0.73,0.73
60059043,15,5,4.53,22.65
60065915,8,1,3.91,3.91
60065915,17,1,3.33,3.33
60065915,23,1,5.59,5.59
60065915,26,2,6.95,13.90
60073488,1,3,8.68,26.04
60073488,33,5,9.8,49.00
60073488,35,5,5.37,26.85
60073488,36,5,9.03,45.15
60083515,14,5,9.51,47.55
60090014,34,5,1.42,7.10
60093349,18,2,1.64,3.28
60093349,27,2,6.55,13.10
60093349,32,1,1.49,1.49
60093349,34,1,1.42,1.42
60098825,15,5,4.53,22.65
60098825,25,4,4.05,16.20
60107452,10,1,0.52,0.52
60107452,18,4,1.64,6.56
60107452,20,5,8.41,42.05
60110378,7,1,3.31,3.31
60110378,9,2,7.04,14.08
60128977,16,5,4.04,20.20
60128977,22,1,5.39,5.39
60128977,35,1,5.37,5.37
60130793,22,4,5.39,21.56
60133934,3,5,9.31,46.55
60133934,21,4,0.92,3.68
60134117,10,5,0.52,2.60
60134117,13,2,9.14,18.28
60134117,25,5,4.05,20.25
60134117,36,4,9.03,36.12
60153864,7,3,3.31,9.93
60153864,13,5,9.14,45.70
60153864,17,2,3.33,6.66
60174008,33,2,9.8,19.60
60174008,34,4,1.42,5.68
60174913,2,1,0.73,0.73
60174913,11,3,2.59,7.77
60174913,14,3,9.51,28.53
60174913,27,5,6.55,32.75
60174913,29,2,2.69,5.38
60176144,24,5,8.32,41.60
60176144,30,3,1.29,3.87
60177402,22,5,5.39,26.95
60177402,24,4,8.32,33.28
60177402,27,1,6.55,6.55
60182541,8,3,3.91,11.73
60182541,14,1,9.51,9.51
60182541,19,5,8.88,44.40
60182541,26,1,6.95,6.95
60182541,29,4,2.69,10.76
60205878,17,4,3.33,13.32
60210141,22,4,5.39,21.56
60210141,31,4,4.54,18.16
60210141,33,3,9.8,29.40
60215213,11,3,2.59,7.77
60215213,19,3,8.88,26.64
60215213,27,3,6.55,19.65
60215213,31,2,4.54,9.08
60215213,32,3,1.49,4.47
60251635,9,2,7.04,14.08
60251635,25,1,4.05,4.05
60251635,35,1,5.37,5.37
60264623,15,4,4.53,18.12
60264623,22,4,5.39,21.56
60264623,28,5,9.84,49.20
60264623,32,2,1.49,2.98
60268637,20,3,8.41,25.23
60268637,30,2,1.29,2.58
60268637,32,1,1.49,1.49
60269030,4,2,0.93,1.86
60269030,21,5,0.92,4.60
60269113,26,1,6.95,6.95
60278799,8,1,3.91,3.91
60278799,12,1,6.89,6.89
60278799,26,3,6.95,20.85
60278799,27,1,6.55,6.55
60278799,30,2,1.29,2.58
60297646,5,3,5.62,16.86
60297646,18,5,1.64,8.20
60297646,25,4,4.05,16.20
60297646,35,2,5.37,10.74
60307982,2,4,0.73,2.92
60307982,5,1,5.62,5.62
60307982,27,2,6.55,13.10
60314107,8,5,3.91,19.55
60314107,13,5,9.14,45.70
60314107,24,4,8.32,33.28
60314107,28,1,9.84,9.84
60314107,35,4,5.37,21.48
60326421,27,4,6.55,26.20
60326421,28,4,9.84,39.36
60342088,14,2,9.51,19.02
60342088,29,1,2.69,2.69
60369049,3,4,9.31,37.24
60369049,15,4,4.53,18.12
60369049,16,1,4.04,4.04
60369049,27,2,6.55,13.10
60385836,19,1,8.88,8.88
60385836,23,3,5.59,16.77
60385836,34,5,1.42,7.10
60387768,3,5,9.31,46.55
60387768,15,5,4.53,22.65
60387768,16,4,4.04,16.16
60387768,28,3,9.84,29.52
60406310,10,5,0.52,2.60
60406310,26,5,6.95,34.75
60410871,2,2,0.73,1.46
60410871,17,5,3.33,16.65
60410871,25,3,4.05,12.15
60410871,34,3,1.42,4.26
60413942,6,5,7.81,39.05
60413942,27,1,6.55,6.55
60413942,31,5,4.54,22.70
60450370,7,4,3.31,13.24
60450370,19,4,8.88,35.52
60450370,28,4,9.84,39.36
60450370,29,4,2.69,10.76
60450370,31,4,4.54,18.16
60464783,16,3,4.04,12.12
60464783,18,2,1.64,3.28
60464783,29,5,2.69,13.45
60464783,32,2,1.49,2.98
60464783,35,2,5.37,10.74
60465457,24,4,8.32,33.28
60465457,30,1,1.29,1.29
60469558,15,3,4.53,13.59
60474512,1,5,8.68,43.40
60474512,18,3,1.64,4.92
60474512,19,2,8.88,17.76
60474512,27,5,6.55,32.75
60474512,32,4,1.49,5.96
60475758,6,1,7.81,7.81
60478443,11,3,2.59,7.77
60478443,14,3,9.51,28.53
60478443,20,3,8.41,25.23
60478443,28,3,9.84,29.52
60478443,35,4,5.37,21.48
60482218,7,1,3.31,3.31
60482218,12,2,6.89,13.78
60482218,14,5,9.51,47.55
60482218,16,1,4.04,4.04
60482218,33,1,9.8,9.80
60485969,9,4,7.04,28.16
60485969,25,2,4.05,8.10
60485969,29,3,2.69,8.07
60486337,16,4,4.04,16.16
60486781,18,5,1.64,8.20
60486781,25,2,4.05,8.10
60487499,21,3,0.92,2.76
60487499,34,2,1.42,2.84
60490117,34,4,1.42,5.68
60521617,4,2,0.93,1.86
60521617,19,1,8.88,8.88
60521617,22,5,5.39,26.95
60532700,1,4,8.68,34.72
60532700,3,3,9.31,27.93
60532700,15,3,4.53,13.59
60553345,4,3,0.93,2.79
60553345,5,1,5.62,5.62
60553345,6,1,7.81,7.81
60567722,7,3,3.31,9.93
60567722,20,5,8.41,42.05
60567722,28,2,9.84,19.68
60567722,33,1,9.8,9.80
60580881,7,5,3.31,16.55
60580881,14,5,9.51,47.55
60580881,16,4,4.04,16.16
60580881,21,3,0.92,2.76
60580881,26,2,6.95,13.90
60585144,13,2,9.14,18.28
60585144,27,1,6.55,6.55
60588977,29,5,2.69,13.45
60588977,31,4,4.54,18.16
60588988,23,2,5.59,11.18
60588988,33,1,9.8,9.80
60626964,8,3,3.91,11.73
60626964,11,1,2.59,2.59
60626964,13,1,9.14,9.14
60626964,36,2,9.03,18.06
60642379,14,5,9.51,47.55
60642379,25,4,4.05,16.20
60642379,28,1,9.84,9.84
60642379,31,3,4.54,13.62
60642379,36,5,9.03,45.15
60663282,5,4,5.62,22.48
60663282,14,3,9.51,28.53
60663282,22,1,5.39,5.39
60663282,35,1,5.37,5.37
60670956,12,3,6.89,20.67
60670956,18,5,1.64,8.20
60670956,24,2,8.32,16.64
60670956,28,2,9.84,19.68
60675122,4,4,0.93,3.72
60675122,13,3,9.14,27.42
60675122,23,1,5.59,5.59
60675122,24,4,8.32,33.28
60675122,33,2,9.8,19.60
60684807,2,1,0.73,0.73
60684807,12,2,6.89,13.78
60684807,28,3,9.84,29.52
60684807,31,4,4.54,18.16
60684807,35,2,5.37,10.74
60687845,1,1,8.68,8.68
60687845,2,2,0.73,1.46
60687845,19,4,8.88,35.52
60699067,12,2,6.89,13.78
60700514,29,3,2.69,8.07
60700514,36,5,9.03,45.15
60707770,1,1,8.68,8.68
60707770,9,1,7.04,7.04
60707770,11,5,2.59,12.95
60707770,12,4,6.89,27.56
60707770,36,4,9.03,36.12
60710137,1,2,8.68,17.36
60710137,28,5,9.84,49.20
60710137,29,3,2.69,8.07
60716512,3,3,9.31,27.93
60716512,32,4,1.49,5.96
60716512,33,4,9.8,39.20
60717211,7,1,3.31,3.31
60717211,19,3,8.88,26.64
60717211,24,2,8.32,16.64
60726601,25,1,4.05,4.05
60726601,26,3,6.95,20.85
60729470,3,5,9.31,46.55
60729470,10,4,0.52,2.08
60729470,33,4,9.8,39.20
60731348,17,1,3.33,3.33
60731348,35,1,5.37,5.37
60739668,26,5,6.95,34.75
60746733,23,2,5.59,11.18
60746787,2,3,0.73,2.19
60746787,8,3,3.91,11.73
60746787,13,5,9.14,45.70
60746787,15,4,4.53,18.12
60746787,17,3,3.33,9.99
60747501,8,2,3.91,7.82
60747501,17,4,3.33,13.32
60747501,28,2,9.84,19.68
60747573,15,3,4.53,13.59
60747573,26,5,6.95,34.75
60747573,28,2,9.84,19.68
60747668,14,3,9.51,28.53
60773622,1,2,8.68,17.36
60773622,10,2,0.52,1.04
60773622,26,5,6.95,34.75
60790555,5,1,5.62,5.62
60790555,15,2,4.53,9.06
60790555,25,5,4.05,20.25
60790555,26,1,6.95,6.95
60794994,13,2,9.14,18.28
60794994,22,5,5.39,26.95
60797628,10,3,0.52,1.56
60797628,11,1,2.59,2.59
60797628,21,2,0.92,1.84
60828893,34,5,1.42,7.10
60832290,4,5,0.93,4.65
60832290,15,4,4.53,18.12
60832290,23,1,5.59,5.59
60832290,26,3,6.95,20.85
60838136,5,2,5.62,11.24
60838136,15,4,4.53,18.12
60838136,32,1,1.49,1.49
60838136,36,2,9.03,18.06
60855959,15,5,4.53,22.65
60855959,19,3,8.88,26.64
60855959,35,5,5.37,26.85
60869647,10,2,0.52,1.04
60869647,24,4,8.32,33.28
60869647,25,1,4.05,4.05
60869647,28,1,9.84,9.84
60872541,1,4,8.68,34.72
60872541,13,2,9.14,18.28
60872541,34,1,1.42,1.42
60885829,15,1,4.53,4.53
60885829,23,4,5.59,22.36
60886684,10,3,0.52,1.56
60886684,26,2,6.95,13.90
60886684,35,5,5.37,26.85
60888666,2,4,0.73,2.92
60901797,10,5,0.52,2.60
60901797,16,2,4.04,8.08
60901797,17,3,3.33,9.99
60904174,6,1,7.81,7.81
60904174,10,3,0.52,1.56
60904174,15,4,4.53,18.12
60904174,27,4,6.55,26.20
60904174,36,2,9.03,18.06
60914528,17,5,3.33,16.65
60939928,6,5,7.81,39.05
60939928,11,1,2.59,2.59
60939928,20,1,8.41,8.41
60945205,4,3,0.93,2.79
60945205,15,3,4.53,13.59
60951527,7,1,3.31,3.31
60953644,1,1,8.68,8.68
60953644,7,2,3.31,6.62
60953644,25,3,4.05,12.15
60953644,33,4,9.8,39.20
60967435,8,1,3.91,3.91
60967435,24,2,8.32,16.64
60967435,36,4,9.03,36.12
60972621,24,2,8.32,16.64
60972621,36,4,9.03,36.12
60979012,31,1,4.54,4.54
60979012,32,3,1.49,4.47
60980692,5,2,5.62,11.24
60980692,11,4,2.59,10.36
60980692,30,5,1.29,6.45
60980692,34,3,1.42,4.26
60980901,14,4,9.51,38.04
60980901,21,2,0.92,1.84
60980901,23,3,5.59,16.77
60980901,34,5,1.42,7.10
60988155,23,5,5.59,27.95
60988155,24,4,8.32,33.28
60988155,27,5,6.55,32.75
60988254,11,5,2.59,12.95
60988254,15,2,4.53,9.06
60988254,24,4,8.32,33.28
60988254,31,1,4.54,4.54
60988894,27,5,6.55,32.75
60988894,33,1,9.8,9.80
61011864,4,3,0.93,2.79
61011864,13,5,9.14,45.70
61011864,23,2,5.59,11.18
61011864,26,1,6.95,6.95
61032303,11,5,2.59,12.95
61032303,18,2,1.64,3.28
61032303,20,2,8.41,16.82
61058323,9,4,7.04,28.16
61058323,18,3,1.64,4.92
61058323,21,2,0.92,1.84
61058323,23,1,5.59,5.59
61058323,31,1,4.54,4.54
61076932,4,2,0.93,1.86
61076932,27,2,6.55,13.10
61084820,24,5,8.32,41.60
61097996,8,4,3.91,15.64
61097996,9,2,7.04,14.08
61097996,29,3,2.69,8.07
61111090,16,2,4.04,8.08
61111090,24,2,8.32,16.64
61111090,32,4,1.49,5.96
61111090,33,3,9.8,29.40
61126383,12,1,6.89,6.89
61157819,16,2,4.04,8.08
61157819,18,3,1.64,4.92
61157819,22,4,5.39,21.56
61157907,14,5,9.51,47.55
61162063,22,3,5.39,16.17
61166769,18,4,1.64,6.56
61166769,29,2,2.69,5.38
61166769,35,2,5.37,10.74
61171773,3,4,9.31,37.24
61171773,10,1,0.52,0.52
61171773,19,3,8.88,26.64
61171773,22,1,5.39,5.39
61179274,3,1,9.31,9.31
61179511,20,4,8.41,33.64
61180254,5,4,5.62,22.48
61180254,7,4,3.31,13.24
61180254,8,1,3.91,3.91
61180254,16,1,4.04,4.04
61180254,19,4,8.88,35.52
61211389,1,5,8.68,43.40
61211389,8,4,3.91,15.64
61211389,17,2,3.33,6.66
61232146,12,5,6.89,34.45
61232146,33,2,9.8,19.60
61240787,12,1,6.89,6.89
61240787,13,4,9.14,36.56
61246850,6,2,7.81,15.62
61246850,7,5,3.31,16.55
61269865,2,1,0.73,0.73
61269865,4,2,0.93,1.86
61269865,31,5,4.54,22.70
61280960,17,2,3.33,6.66
61280960,23,2,5.59,11.18
61296047,17,5,3.33,16.65
61296047,19,5,8.88,44.40
61296047,35,3,5.37,16.11
61311211,1,5,8.68,43.40
61311211,9,4,7.04,28.16
61311211,13,5,9.14,45.70
61311211,19,5,8.88,44.40
61311211,36,3,9.03,27.09
61311654,1,1,8.68,8.68
61311654,13,3,9.14,27.42
61313166,35,3,5.37,16.11
61318928,11,5,2.59,12.95
61318928,18,1,1.64,1.64
61318928,20,5,8.41,42.05
61318928,23,1,5.59,5.59
61318928,36,2,9.03,18.06
61337066,8,3,3.91,11.73
61337066,11,2,2.59,5.18
61337066,25,1,4.05,4.05
61345516,4,2,0.93,1.86
61345516,21,4,0.92,3.68
61345516,31,2,4.54,9.08
61345516,36,3,9.03,27.09
61353319,14,3,9.51,28.53
61353319,15,4,4.53,18.12
61353319,17,4,3.33,13.32
61353319,20,1,8.41,8.41
61377551,2,2,0.73,1.46
61377551,23,2,5.59,11.18
61402428,10,5,0.52,2.60
61402428,13,4,9.14,36.56
61402428,18,3,1.64,4.92
61402428,25,5,4.05,20.25
61402428,27,3,6.55,19.65
61423492,29,1,2.69,2.69
61435001,11,1,2.59,2.59
61435001,14,1,9.51,9.51
61435001,21,3,0.92,2.76
61435001,22,4,5.39,21.56
61435001,24,3,8.32,24.96
61462528,4,2,0.93,1.86
61462528,14,2,9.51,19.02
61462528,18,1,1.64,1.64
61462528,26,1,6.95,6.95
61473210,12,3,6.89,20.67
61473210,20,4,8.41,33.64
61473210,31,5,4.54,22.70
61476980,12,2,6.89,13.78
61476980,13,1,9.14,9.14
61476980,33,1,9.8,9.80
61476980,36,5,9.03,45.15
61500073,5,3,5.62,16.86
61500073,33,4,9.8,39.20
61501670,8,1,3.91,3.91
61501670,21,3,0.92,2.76
61505705,7,1,3.31,3.31
61505705,14,2,9.51,19.02
61505705,29,2,2.69,5.38
61505705,32,3,1.49,4.47
61539025,14,2,9.51,19.02
61539025,34,2,1.42,2.84
61540918,10,2,0.52,1.04
61540918,15,5,4.53,22.65
61540918,34,3,1.42,4.26
61554480,9,4,7.04,28.16
61554480,13,4,9.14,36.56
61554480,22,5,5.39,26.95
61554480,27,1,6.55,6.55
61556371,8,4,3.91,15.64
61556371,11,3,2.59,7.77
61556371,18,4,1.64,6.56
61556371,22,2,5.39,10.78
61566762,35,4,5.37,21.48
61586599,34,1,1.42,1.42
61586599,36,1,9.03,9.03
61592700,20,1,8.41,8.41
61592700,36,4,9.03,36.12
61607412,21,3,0.92,2.76
61607412,22,5,5.39,26.95
61607412,25,4,4.05,16.20
